Name,Product Link,Price,Rating,Number of Reviews
speakers,HP Victus 15.6 inch FHD IPS 144Hz Gaming Laptop AMD Ryzen 5-8645HS NVIDIA GeForce RTX 4050 8GB DDR5 512GB SSD Mica Silver (2024),https://www.walmart.com/ip/HP-Victus-15-6-inch-FHD-144Hz-Gaming-Laptop-AMD-Ryzen-5-8645HS-NVIDIA-GeForce-RTX-4050-8GB-DDR4-512GB-SSD-Mica-Silver-2024/5395277312?classType=REGULAR&athbdg=L1600&from=/search,$651.00,4.5,412
speakers,"ASUS 15.6"" FHD Laptop, Intel Pentium, 4GB RAM, 128GB eMMC, Windows 11 Home in S mode with One Year of Microsoft 365 included,  L510MA-WS21",https://www.walmart.com/ip/ASUS-15-6-FHD-Laptop-Intel-Pentium-4GB-RAM-128GB-eMMC-Windows-11-Home-in-S-mode-with-One-Year-of-Microsoft-365-included-L510MA-WS21/297174175?classType=VARIANT&from=/search,$236.90,3.9,2019
speakers,HP 15.6 inch Intel Processor N200 4GB RAM 128GB UFS Black (12-mo. Microsoft 365 included),https://www.walmart.com/ip/HP-15-6-HD-Laptop-Intel-N200-4GB-RAM-128GB-UFS-Windows-11-Home-in-S-Mode-15-fd0079wm/5536083697?classType=VARIANT&from=/search,$191.00,4.2,160
speakers,HP 15.6 inch Windows Laptop Intel Core i7-1355U 16GB RAM 1TB SSD Natural Silver,https://www.walmart.com/ip/HP-15-6-inch-Laptop-Intel-Core-i7-1355U-16GB-RAM-1TB-SSD-Natural-Silver/5098188130?classType=REGULAR&athbdg=L2000&from=/search,$699.00,4.2,216
speakers,Acer Chromebook 315 15.6 inch Laptop Intel Processor N4500 4GB RAM 64GB eMMC Pure Silver,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=1&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FAcer-Chromebook-315-15-6-inch-Laptop-Intel-Processor-N4500-4GB-RAM-64GB-eMMC-Pure-Silver%2F3193557250%3FclassType%3DVARIANT%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=2581eb0d-4627-4757-b962-ee04dc9b9744&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=KhmMUJ7LZFwOTYtKUcpHBA8hEP3gwCceFo0b2cpQOyFZsq6946ZpvNiNyz4U3SdUThZWz9XmmmrKUEPO10_ARmhPK7iyUgfxfI7nAzHcITH9J4Z3MgMTTU8y26dl0H5bYZ4KtiBPCx4yjAN4mn2CoqXHi2YVBY63dv6Qbz2U6WX2ofs1-v2zsHdtOAujk7iEfonZ6ccMlO0nfiQHy97_ApRwUdSU9qPYECfxDgfwp5gBqVE9gNL48ee4bsVY9WeZkWp_6oFq82PTlPU2rak16G7PsNtvbRQ5MfQ0hp5k7Gs&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_off%7Csearch_default&classType=VARIANT&athbdg=L1102,$139.00,4.4,3857
speakers,ASUS Chromebook Plus CX34 14 inch Touch Laptop with Google AI Intel Core i3-1215U 8GB RAM 128GB UFS Gray,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=2&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FASUS-Chromebook-Plus-CX34-14-inch-Touch-Laptop-with-Google-AI-Intel-Core-i3-1215U-8GB-RAM-128GB-UFS-Gray%2F5098188355%3FclassType%3DREGULAR%26athbdg%3DL1300%26adsRedirect%3Dtrue&adUid=2581eb0d-4627-4757-b962-ee04dc9b9744&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=HU2G_1p-1zcDHRrB49pHGYH-P_qh9iiJU4nteXE1_y1gJa0A2XyT8t3wKZ8luJ_B7uPicxu2erTavyhHXQi8DmhPK7iyUgfxfI7nAzHcITFeG8IJ9uJKMm8dI-T6Ti4jZnD6gH7mA2pA797Gqaq37QWhaxqBNAQc9PUfjAiZrHXDRS-s_LeAcDFCw3Uahud6ii_Q6N2maG-DC9bVm5sL6Am4ujES3nBcldtxJkDTKRF6OnwqYSrVQCZBFN8Q7XIrVou3_w1O7zcNkYR_bljlY5J3mITg_xivqsJYeFpsNJI&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_off%7Csearch_default&classType=REGULAR&athbdg=L1300,$329.00,4.5,71
speakers,HP Chromebook x360 14 inch FHD IPS Touch 2-in-1 Laptop Intel Processor N100 4GB RAM 64GB eMMC Sky Blue,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=3&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FHP-Chromebook-X360-14-inch-FHD-IPS-Touch-2-in-1-Laptop-Intel-Processor-N100-4GB-RAM-64GB-eMMC-Sky-Blue%2F5123764557%3FclassType%3DREGULAR%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=2581eb0d-4627-4757-b962-ee04dc9b9744&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=9J0Na0lqq3LXzC4SMNSY7CzcW1Ey4xZNTLTEW8CTin6KrEFkQxOlrB6nXmpL3WwDKwhC0PwHUjpNG2TR1E_iUmhPK7iyUgfxfI7nAzHcITGQ4eqGPBNLxdGyWV1SnCtw3Qj_a6g5U4WnCQRPqL1wPA4vUhvacPmsKP7zmKBzsHKUsf7zpgnCK36NpWXh9azgyns0CyoRJPkJNdPQeNwysjdlExP4MQThgq7cAs-u7-3bvxMmAAh3bi-1De1rHI-A&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_off%7Csearch_default&classType=REGULAR&athbdg=L1102,$199.00,4.5,539
speakers,Lenovo IdeaPad Slim 3 15.6 inch FHD Touch Windows Laptop AMD Ryzen 7-7730U 16GB RAM 512GB SSD Abyss Blue,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=4&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FLenovo-Ideapad-Slim-3-15-6-inch-FHD-IPS-Touch-Laptop-AMD-Ryzen-7-7730U-16GB-RAM-512GB-SSD-Abyss-Blue%2F5098188190%3FclassType%3DREGULAR%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=2581eb0d-4627-4757-b962-ee04dc9b9744&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=XkWjrDz8ODLO495J71dgaR8NUYi4zqxwDfuj33WgKWhggWzDgIMdhkkiVDcYbWvXh4SMnhzwDSqJsm4P8ZDwiIs3mrcVqRdXV4qF1cRoZ92TyMsG_KzgR9nTp8rjai6FzENKgnIxf3_JRCAkaSuZReALCJsODx9vA68jCM2FiCqBvZZj4sKvEAx1viqbfmLoJDemNBHZGQ16aUYc3PhOmXaqxpJCmlU6WH7lsUGUVnVxZLBu6uFISO-lPV1eUOhYrFStnDFmE4yvL64KqG5JvtjoH7Fkas0-NjJ6XSfDXVk&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_off%7Csearch_default&classType=REGULAR&athbdg=L1102,$429.00,4.6,137
speakers,"ASUS ROG Strix G17 (2023) 17.3 QHD 240Hz Gaming Laptop, AMD Ryzen 9-7845HX, NVIDIA GeForce RTX 4060, 16GB DDR5 RAM, 1TB SSD, Windows 11, G713PV-WS94",https://www.walmart.com/ip/ASUS-ROG-Strix-G17-17-3-inch-WQHD-240Hz-Gaming-Laptop-AMD-Ryzen-9-7845HX-NVIDIA-GeForce-RTX-4060-16GB-DDR5-1TB-SSD-Eclipse-Gray-2023/2103957626?classType=REGULAR&from=/search,"$1,389.99",4.5,299
speakers,"KUU 15.6in 1080p FHD Laptop, Intel Celeron, 16GB RAM 512GB SSD, Windows 11 Pro",https://www.walmart.com/ip/15-6-KUU-Laptop-Intel-Celeron-N5095-16GB-RAM-512GB-SSD-Win-11-Pro-Backlit-Keyboard-Wifi-Bluetooth/1057434650?classType=REGULAR&from=/search,$295.00,3.2,354
speakers,"HP Stream 14 Laptop, Intel Celeron N4000, 4GB SDRAM, 32GB eMMC, Office 365 1-yr, Brilliant Black",https://www.walmart.com/ip/HP-Stream-14-Laptop-Intel-Celeron-N4000-4GB-SDRAM-32GB-eMMC-Office-365-1-yr-Brilliant-Black/470907822?classType=VARIANT&from=/search,$236.00,3.6,697
speakers,HP Pavilion 16 inch Laptop AMD Ryzen 7-8840U AI PC 8GB RAM 512GB SSD Meteor Silver,https://www.walmart.com/ip/HP-Pavilion-16-inch-Laptop-AMD-Ryzen-7-8840U-8GB-RAM-512GB-SSD-Meteor-Silver/5144705567?classType=REGULAR&from=/search,$649.00,4.2,22
speakers,"Acer Nitro V - 15.6"" - Intel Core i9-13900H - GeForce RTX 4060 Laptop GPU - 16 GB DDR5 - 512 GB PCIe SSD - Windows 11 Home 64-bit - Gaming Laptop (ANV15-51-98N0 )",https://www.walmart.com/ip/Acer-Nitro-V-15-6-144-Hz-IPS-Intel-Core-i9-13900H-GeForce-RTX-4060-Laptop-GPU-16-GB-DDR5-512-PCIe-SSD-Windows-11-Home-64-bit-Gaming-ANV15-51-98N0/5609511391?classType=REGULAR&from=/search,$999.99,5.0,3
speakers,"HP Chromebook X360 14"" HD Touchscreen 2-in-1 Laptop, Intel Celeron N4020, 4GB RAM, 64GB eMMC, Teal, 14a-ca0130wm",https://www.walmart.com/ip/HP-Chromebook-X360-14-HD-Touchscreen-2-in-1-Laptop-Intel-Celeron-N4020-4GB-RAM-64GB-eMMC-Teal-14a-ca0130wm/518977383?classType=REGULAR&from=/search,$289.00,4.4,1305
speakers,Acer Chromebook 315 15.6 inch Laptop Intel Processor N4500 4GB RAM 64GB eMMC Pure Silver,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=1&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FAcer-Chromebook-315-15-6-inch-Laptop-Intel-Processor-N4500-4GB-RAM-64GB-eMMC-Pure-Silver%2F3193557250%3FclassType%3DVARIANT%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=a87cb29e-dbe9-4ce9-8b45-5d7b999f903a&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=KhmMUJ7LZFwOTYtKUcpHBA8hEP3gwCceFo0b2cpQOyFZsq6946ZpvNiNyz4U3SdUThZWz9XmmmrKUEPO10_ARi-z7eOyaUkcLYdyL7-9DlqFgoUJ6stmxoYwbaCyT_OAYZ4KtiBPCx4yjAN4mn2ColaGogX-ZZD7p-QTyylw69_lXrZrCTDvYjvjRlczJPLEzaYMyT9EyjIpGo_ZSgWaWhY0FNE2CneeVJIISH22b2rfFA-PE1RJSg3wUgXXZ_EmZOVKVN7iZqSiPWzY2i5thOqeUkuzemiGjAkJEVPvpWU&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_on%7Csearch_default&classType=VARIANT&athbdg=L1102,$139.00,4.4,3857
speakers,ASUS Chromebook Plus CX34 14 inch Touch Laptop with Google AI Intel Core i3-1215U 8GB RAM 128GB UFS Gray,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=2&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FASUS-Chromebook-Plus-CX34-14-inch-Touch-Laptop-with-Google-AI-Intel-Core-i3-1215U-8GB-RAM-128GB-UFS-Gray%2F5098188355%3FclassType%3DREGULAR%26adsRedirect%3Dtrue&adUid=a87cb29e-dbe9-4ce9-8b45-5d7b999f903a&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=HU2G_1p-1zcDHRrB49pHGYH-P_qh9iiJU4nteXE1_y1gJa0A2XyT8t3wKZ8luJ_BTAeFFA8hiGymLi7TwdciDA6KP0PW1wWeZiXgLJB_mSrg2e4WO02Ii9J-wEDrON_S6rxkBuvclEdyvdmax0wrfW0LIA3kTLmAkpPMjMfSvgnRrz9Mxz1Hw7nUq4SyxoFLfonZ6ccMlO0nfiQHy97_ApRwUdSU9qPYECfxDgfwp5gBqVE9gNL48ee4bsVY9WeZkWp_6oFq82PTlPU2rak16G7PsNtvbRQ5MfQ0hp5k7Gs&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_on%7Csearch_default&classType=REGULAR,$329.00,4.5,71
speakers,HP Chromebook x360 14 inch FHD IPS Touch 2-in-1 Laptop Intel Processor N100 4GB RAM 64GB eMMC Sky Blue,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=3&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FHP-Chromebook-X360-14-inch-FHD-IPS-Touch-2-in-1-Laptop-Intel-Processor-N100-4GB-RAM-64GB-eMMC-Sky-Blue%2F5123764557%3FclassType%3DREGULAR%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=a87cb29e-dbe9-4ce9-8b45-5d7b999f903a&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=9J0Na0lqq3LXzC4SMNSY7CzcW1Ey4xZNTLTEW8CTin6KrEFkQxOlrB6nXmpL3WwDKwhC0PwHUjpNG2TR1E_iUi-z7eOyaUkcLYdyL7-9DloQXFv1Lbsd3MMcG7V7_G4a3Qj_a6g5U4WnCQRPqL1wPLCTwzQ21r4umYfVPIq7otY3Plo8uiLQATrl-NYKsj5Zyns0CyoRJPkJNdPQeNwysjdlExP4MQThgq7cAs-u7-3bvxMmAAh3bi-1De1rHI-A&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_on%7Csearch_default&classType=REGULAR&athbdg=L1102,$199.00,4.5,539
speakers,Lenovo IdeaPad Slim 3 15.6 inch FHD Touch Windows Laptop AMD Ryzen 7-7730U 16GB RAM 512GB SSD Abyss Blue,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=4&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FLenovo-Ideapad-Slim-3-15-6-inch-FHD-IPS-Touch-Laptop-AMD-Ryzen-7-7730U-16GB-RAM-512GB-SSD-Abyss-Blue%2F5098188190%3FclassType%3DREGULAR%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=a87cb29e-dbe9-4ce9-8b45-5d7b999f903a&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=XkWjrDz8ODLO495J71dgaR8NUYi4zqxwDfuj33WgKWhggWzDgIMdhkkiVDcYbWvXh4SMnhzwDSqJsm4P8ZDwiA6KP0PW1wWeZiXgLJB_mSpZxTCo8z5SevUm4mJQr8B1zENKgnIxf3_JRCAkaSuZRQEhNOivEskjU_pbBzsHM1MVK3wh0oMD-mHd4nFqavccJDemNBHZGQ16aUYc3PhOmXaqxpJCmlU6WH7lsUGUVnVxZLBu6uFISO-lPV1eUOhYrFStnDFmE4yvL64KqG5JvtjoH7Fkas0-NjJ6XSfDXVk&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_on%7Csearch_default&classType=REGULAR&athbdg=L1102,$429.00,4.6,137
speakers,"HP 15.6"" FHD Notebook Intel Core i5-1235U 8GB RAM 512GB SSD Natural Silver 15-fd0999nr - Intel Core i5-1235U Deca-core - 15.6"" FHD (1920x1080) Anti-glare Display - 8GB DDR4 Memory - 512GB SSD Stora...",https://www.walmart.com/ip/HP-15-6-FHD-Notebook-Intel-Core-i5-1235U-8GB-RAM-512GB-SSD-Natural-Silver-15-fd0999nr/5499636733?classType=REGULAR&athbdg=L1600&from=/search,$349.99,4.4,30
speakers,HP Windows Desktop Intel Core i5-13400 12GB RAM 512GB SSD Dark Black,https://www.walmart.com/ip/HP-Desktop-Intel-Core-i5-13400-12GB-RAM-512GB-SSD-Dark-Black/5096127127?classType=REGULAR&athbdg=L1300&from=/search,$539.00,4.5,92
speakers,"MSI Cyborg Gaming Laptop - 15.6"" IPS FHD -13th Gen Intel Core i7-13620H - GeForce RTX 4050 - 144HZ 1080p - 16GB RAM - 512GB SSD - A13VE-218US Notebook PC",https://www.walmart.com/ip/MSI-CYBORG1513218-Cyborg-15-A13ve-218us/5037134698?classType=REGULAR&from=/search,$799.00,4.3,14
speakers,"Restored Apple MacBook Air 13.3"" Laptop (2017) MQD32LL/A Intel Core i5 - 8GB Memory, 128GB SSD - Silver (Refurbished)",https://www.walmart.com/ip/Restored-Apple-MacBook-Air-13-3-Laptop-2017-MQD32LL-A-Intel-Core-i5-8GB-Memory-128GB-SSD-Silver-Refurbished/275341764?classType=REGULAR&athbdg=L1600&from=/search,$176.37,3.8,93
speakers,"Restored Apple 13.3"" MacBook Air (Intel Core i5, Silver, 8GB RAM, 128GB SSD, Mid 2017) (Refurbished)",https://www.walmart.com/ip/Restored-Apple-13-3-MacBook-Air-Intel-Core-i5-Silver-8GB-RAM-128GB-SSD-Mid-2017-Refurbished/446815488?classType=VARIANT&athbdg=L1600&from=/search,$164.99,3.5,61
speakers,"Lenovo LOQ 15.6 FHD 144Hz Gaming Laptop, Intel Core i5-13420H, NVIDIA GeForce GTX 3050 6GB, 16GB RAM, 512GB SSD, Storm Grey, Windows 11, 82XV0094US",https://www.walmart.com/ip/Lenovo-LOQ-15-6-FHD-144Hz-Gaming-Laptop-Intel-Core-i5-13420H-NVIDIA-GeForce-GTX-3050-6GB-16GB-RAM-512GB-SSD-Storm-Grey-Windows-11-82XV0094US/3685906294?classType=REGULAR&from=/search,$848.80,4.7,22
speakers,Acer Chromebook 315 15.6 inch Laptop Intel Processor N4500 4GB RAM 64GB eMMC Pure Silver,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=1&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FAcer-Chromebook-315-15-6-inch-Laptop-Intel-Processor-N4500-4GB-RAM-64GB-eMMC-Pure-Silver%2F3193557250%3FclassType%3DVARIANT%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=de1def70-6fe5-4f4a-b504-9140f9b92cc0&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=KhmMUJ7LZFwOTYtKUcpHBA8hEP3gwCceFo0b2cpQOyFZsq6946ZpvNiNyz4U3SdUThZWz9XmmmrKUEPO10_ARp9IwlAyhV8m0FJIrKCyYxK3YNB7FYh0OGCShaDkZj-6YZ4KtiBPCx4yjAN4mn2CoilMPEF0IyepRaLMuO4xQja7xFPR22hZjxn57aCBWK49zaYMyT9EyjIpGo_ZSgWaWhY0FNE2CneeVJIISH22b2rfFA-PE1RJSg3wUgXXZ_EmZOVKVN7iZqSiPWzY2i5thOqeUkuzemiGjAkJEVPvpWU&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_off%7Csearch_default&classType=VARIANT&athbdg=L1102,$139.00,4.4,3857
speakers,ASUS Chromebook Plus CX34 14 inch Touch Laptop with Google AI Intel Core i3-1215U 8GB RAM 128GB UFS Gray,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=2&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FASUS-Chromebook-Plus-CX34-14-inch-Touch-Laptop-with-Google-AI-Intel-Core-i3-1215U-8GB-RAM-128GB-UFS-Gray%2F5098188355%3FclassType%3DREGULAR%26adsRedirect%3Dtrue&adUid=de1def70-6fe5-4f4a-b504-9140f9b92cc0&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=HU2G_1p-1zcDHRrB49pHGYH-P_qh9iiJU4nteXE1_y1gJa0A2XyT8t3wKZ8luJ_B7uPicxu2erTavyhHXQi8Dp9IwlAyhV8m0FJIrKCyYxIbAA4w_hiDLhwi8FU2GycVZnD6gH7mA2pA797Gqaq37QWhaxqBNAQc9PUfjAiZrHXDRS-s_LeAcDFCw3Uahud6ii_Q6N2maG-DC9bVm5sL6Am4ujES3nBcldtxJkDTKRF6OnwqYSrVQCZBFN8Q7XIrVou3_w1O7zcNkYR_bljlY5J3mITg_xivqsJYeFpsNJI&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_off%7Csearch_default&classType=REGULAR,$329.00,4.5,71
speakers,HP Chromebook x360 14 inch FHD IPS Touch 2-in-1 Laptop Intel Processor N100 4GB RAM 64GB eMMC Sky Blue,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=3&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FHP-Chromebook-X360-14-inch-FHD-IPS-Touch-2-in-1-Laptop-Intel-Processor-N100-4GB-RAM-64GB-eMMC-Sky-Blue%2F5123764557%3FclassType%3DREGULAR%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=de1def70-6fe5-4f4a-b504-9140f9b92cc0&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=9J0Na0lqq3LXzC4SMNSY7CzcW1Ey4xZNTLTEW8CTin6KrEFkQxOlrB6nXmpL3WwDKwhC0PwHUjpNG2TR1E_iUp9IwlAyhV8m0FJIrKCyYxINgSGQh6-v_MJyBaOCn4ON3Qj_a6g5U4WnCQRPqL1wPPqIbhI68VYXLN0wZTT6nfRW2DtX5hSIWHfb_vojV4gJejp8KmEq1UAmQRTfEO1yK1aLt_8NTu83DZGEf25Y5WOSd5iE4P8Yr6rCWHhabDSS&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_off%7Csearch_default&classType=REGULAR&athbdg=L1102,$199.00,4.5,539
speakers,Lenovo IdeaPad Slim 3 15.6 inch FHD Touch Windows Laptop AMD Ryzen 7-7730U 16GB RAM 512GB SSD Abyss Blue,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=4&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FLenovo-Ideapad-Slim-3-15-6-inch-FHD-IPS-Touch-Laptop-AMD-Ryzen-7-7730U-16GB-RAM-512GB-SSD-Abyss-Blue%2F5098188190%3FclassType%3DREGULAR%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=de1def70-6fe5-4f4a-b504-9140f9b92cc0&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=XkWjrDz8ODLO495J71dgaR8NUYi4zqxwDfuj33WgKWhggWzDgIMdhkkiVDcYbWvXh4SMnhzwDSqJsm4P8ZDwiKuucu2a4mofrr4MR_qyXOh1UI8ueM_1KM9zt0FqeNZOzENKgnIxf3_JRCAkaSuZRaeXVSLcNwcz81R6YllDlLtqW56K-O8A7XGcixAl9ZeVDTbdwd81pTPK68HxnvwxjBPvuRp2wemmOfD_auk3Y1KXlpXC5SMKiFDMmgD104a2OYiE3NKa97Br6PAAE_hswsNTl62ubbhc8wQo7uHqEp0&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_off%7Csearch_default&classType=REGULAR&athbdg=L1102,$429.00,4.6,137
speakers,"HP 14"" FHD Pavilion x360 Laptop, Intel Core i5-1235U, 8GB, 256GB, Silver, Windows 11, 14-dy2050wm",https://www.walmart.com/ip/HP-14-FHD-Pavilion-x360-Laptop-Intel-Core-i5-1235U-8GB-256GB-Silver-Windows-11-14-dy2050wm/753966076?classType=REGULAR&from=/search,$478.90,4.2,267
speakers,"ASUS Vivobook 15.6” FHD Touch PC Laptop, Intel Core i5-1135G7, 8GB, 512GB, Win 11 Home, F515EA-WH52",https://www.walmart.com/ip/ASUS-Vivobook-15-6-FHD-Touch-PC-Laptop-Intel-Core-i5-1135G7-8GB-512GB-Win-11-Home-F515EA-WH52/2340855991?classType=VARIANT&from=/search,$369.00,4.5,343
speakers,"Lenovo IdeaPad Flex 5i 14"" FHD 2-in-1 Touchscreen Laptop, Intel Core i3-1115G4, 4GB RAM, 128GB SSD, Graphite Gray, Windows 11 in S Mode, 82HS00R9US",https://www.walmart.com/ip/Lenovo-Flex-5i-14-0-FHD-Touch-Core-i3-1115G4-4GB-128GB-Graphite-Grey-Windows-11-S-82HS00R9US/866819117?classType=VARIANT&from=/search,$309.00,3.7,276
speakers,"ASUS Vivobook 15 laptop, 15.6” Touch, Intel Core i7-1255U, 16GB RAM, 512GB SSD, Quiet Blue, Windows 11 Home",https://www.walmart.com/ip/ASUS-Vivobook-15-laptop-15-6-Touch-Intel-Core-i7-1255U-16GB-RAM-512GB-SSD-Quiet-Blue-Windows-11-Home/2471038977?classType=VARIANT&from=/search,$569.98,4.6,590
speakers,"HP 15.6"" Pentium 4GB/128GB Laptop-Scarlet Red",https://www.walmart.com/ip/HP-15-dw0083wm-15-6-HD-Pentium-Silver-N5000-1-1GHz-Intel-UHD-Graphics-605-4GB-RAM-128GB-SSD-Windows-10-Scarlet-red/363405465?classType=VARIANT&from=/search,$275.00,3.8,4321
speakers,"HP 15.6"" HD Business Laptop Touchscreen, Intel Core i3-1215U, 16GB RAM, 1TB SSD, Intel UHD Graphics, Wi-Fi, Bluetooth, Webcam, Media Card Reader, Numeric Keypad, Windows 11 Home, Cefesfy LaptopStand",https://www.walmart.com/ip/HP-15-6-HD-Business-Laptop-Touchscreen-Intel-Core-i3-1215U-16GB-RAM-1TB-SSD-UHD-Graphics-Wi-Fi-Bluetooth-Webcam-Media-Card-Reader-Numeric-Keypad-Wind/5310462760?classType=VARIANT&from=/search,$495.90,4.7,104
keyboard,Acer Chromebook 315 15.6 inch Laptop Intel Processor N4500 4GB RAM 64GB eMMC Pure Silver,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=1&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FAcer-Chromebook-315-15-6-inch-Laptop-Intel-Processor-N4500-4GB-RAM-64GB-eMMC-Pure-Silver%2F3193557250%3FclassType%3DVARIANT%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=db1dfad1-e56c-4215-84ff-3ad314ece2eb&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=KhmMUJ7LZFwOTYtKUcpHBA8hEP3gwCceFo0b2cpQOyFZsq6946ZpvNiNyz4U3SdUThZWz9XmmmrKUEPO10_ARtogJldAMqiTYxMQOfs74H-3YNB7FYh0OGCShaDkZj-6YZ4KtiBPCx4yjAN4mn2CoilMPEF0IyepRaLMuO4xQja7xFPR22hZjxn57aCBWK49zaYMyT9EyjIpGo_ZSgWaWhY0FNE2CneeVJIISH22b2rfFA-PE1RJSg3wUgXXZ_EmZOVKVN7iZqSiPWzY2i5thOqeUkuzemiGjAkJEVPvpWU&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_on%7Csearch_default&classType=VARIANT&athbdg=L1102,$139.00,4.4,3857
